"ID";"X0001_GPA.primary.school.Denmark.2008";"X0001_GPADenmark2ndGenBoys";"X0001_GPADenmark2ndGenGirls";"X0001_GPADenmark2ndGenBoth";"X0002_MalePercentDenmark2012";"X0003_EthnicHeterogenityVanhanen2012";"X0003_EthnicConflictVanhanen2012";"X0004_HDI1980";"X0004_HDI1990";"X0004_HDI2000";"X0004_HDI2010";"X0004_HDI2013";"X0005_SlowTimePrefWangetal2011";"X0006_NorwayPusnishments2011";"X0006_NorwayPusnishments2012";"X0006_NorwayPunishedPersons2011";"X0006_NorwayPunishedPersons2012";"X0007_CancerRatePer100000";"X0008_AlcoholConsumptionPerCapitaWHO";"X0009_Read00Mean";"X0009_Read00SD";"X0009_Read00Centile05";"X0009_Read00Centile95";"X0009_Math00Mean";"X0009_Math00SD";"X0009_Math00Centile05";"X0009_Math00Centile95";"X0009_Sci00Mean";"X0009_Sci00SD";"X0009_Sci00Centile05";"X0009_Sci00Centile95";"X0010_Read03Mean";"X0010_Read03MeanMales";"X0010_Read03MeanFemales";"X0010_Read03SD";"X0010_Read03SDMales";"X0010_Read03SDFemales";"X0010_Read03Centile05";"X0010_Read03Centile95";"X0010_Math03Mean";"X0010_Math03MeanMales";"X0010_Math03MeanFemales";"X0010_Math03SD";"X0010_Math03Centile05";"X0010_Math03Centile95";"X0010_Sci03Mean";"X0010_Sci03MeanMales";"X0010_Sci03MeanFemales";"X0010_Sci03SD";"X0010_Sci03SDMales";"X0010_Sci03SDFemales";"X0010_Sci03Centile05";"X0010_Sci03Centile95";"X0010_PS03Mean";"X0010_PS03SD";"X0010_PS03Centile05";"X0010_PS03Centile95";"X0011_Read06Mean";"X0011_Read06MeanMales";"X0011_Read06MeanFemales";"X0011_Read06SD";"X0011_Read06Centile05";"X0011_Read06Centile95";"X0011_Math06Mean";"X0011_Math06SD";"X0011_Math06MeanMales";"X0011_Math06MeanFemales";"X0011_Math06Centile05";"X0011_Math06Centile95";"X0011_Sci06Mean";"X0011_Sci06MeanMales";"X0011_Sci06MeanFemales";"X0011_Sci06SD";"X0011_Sci06Centile05";"X0011_Sci06Centile95";"X0012_Read09Mean";"X0012_Read09SD";"X0012_Read09MeanMales";"X0012_Read09MeanFemales";"X0012_Read09Centile05";"X0012_Read09Centile95";"X0012_Math09Mean";"X0012_Math09SD";"X0012_Math09MeanMales";"X0012_Math09MeanFemales";"X0012_Math09Centile05";"X0012_Math09Centile95";"X0012_Sci09Mean";"X0012_Sci09SD";"X0012_Sci09MeanMales";"X0012_Sci09MeanFemales";"X0012_Sci09Centile05";"X0012_Sci09Centile95";"X0013_Read12Mean";"X0013_Read12MeanMales";"X0013_Read12MeanFemales";"X0013_Read12SD";"X0013_Read12Centile05";"X0013_Read12Centile95";"X0013_Math12Mean";"X0013_Math12SD";"X0013_Math12MeanMales";"X0013_Math12MeanFemales";"X0013_Math12Centile05";"X0013_Math12Centile95";"X0013_Sci12Mean";"X0013_Sci12MeanMales";"X0013_Sci12MeanFemales";"X0013_Sci12SD";"X0013_Sci12Centile05";"X0013_Sci12Centile95";"X0014_CPS12Mean";"X0014_CPS12SD";"X0014_CPS12Centile05";"X0014_CPS12Centile95";"X0015_Finance12Mean";"X0015_Finance12MeanMales";"X0015_Finance12MeanFemales";"X0015_Finance12SD";"X0015_Finance12SDMales";"X0015_Finance12SDFemales";"X0015_Finance12Centile05";"X0015_Finance12Centile95";"X0016_TIMSS95";"X0016_TIMSS99";"X0016_TIMSS03";"X0016_TIMSS07";"X0016_TIMSS11";"X0017_Hofstede.PDI";"X0017_Hofstede.IDV";"X0017_Hofstede.UAI";"X0017_Hofstede.MAS";"X0017_Hofstede.LTO";"X0017_Hofstede.IVR";"X0018_R.2D4D.Men.Manning2011";"X0018_L.2D4D.Men.Manning2011";"X0018_R.2D4D.Women.Manning2011";"X0018_L.2D4D.Women.Manning2011";"X0019_ExtraversionMeanSchmittEtAl2007";"X0019_ExtraversionSDSchmittEtAl2007";"X0019_AgreeablenessMeanSchmittEtAl2007";"X0019_AgreeablenessSDSchmittEtAl2007";"X0019_ConscientiousnessMeanSchmittEtAl2007";"X0019_ConscientiousnessSDSchmittEtAl2007";"X0019_NeuroticismMeanSchmittEtAl2007";"X0019_NeuroticismSDSchmittEtAl2007";"X0019_OpennessMeanSchmittEtAl2007";"X0019_OpennessSDSchmittEtAl2007";"X0019_OCEANMeanSDSchmittEtAl2007";"X0019_AcquiescenceBiasSchmittEtAl2007";"X0020_S.factor.in.Norway.Kirkegaard2014";"X0020_NorwayViolentCrimeAdjustedOddsRatioSkardhamar2014";"X0020_FinlandViolentCrimeAdjustedOddsRatioSkardhamar2014";"X0020_NorwayLarcenyAdjustedOddsRatioSkardhamar2014";"X0020_FinlandLarcenyAdjustedOddsRatioSkardhamar2014";"X0020_Norway_tertiary_edu_att_2013";"X0020_Norway_tertiary_edu_att_bigsamples_2013";"X0020_Norway_Income_index_2009";"X0020_Norway_Income_index_2010";"X0020_Norway_Income_index_2011";"X0020_Norway_Income_index_2012";"X0020_Norway_OutOfWork_2010Q2_men";"X0020_Norway_OutOfWork_2011Q2_men";"X0020_Norway_OutOfWork_2012Q2_men";"X0020_Norway_OutOfWork_2013Q2_men";"X0020_Norway_OutOfWork_2014Q2_men";"X0020_Norway_OutOfWork_2010Q2_women";"X0020_Norway_OutOfWork_2011Q2_women";"X0020_Norway_OutOfWork_2012Q2_women";"X0020_Norway_OutOfWork_2013Q2_women";"X0020_Norway_OutOfWork_2014Q2_women";"X0021_Denmark_All_crime_age_15_19";"X0021_Denmark_All_crime_age_20_29";"X0021_Denmark_Income_15_19";"X0021_Denmark_Income_20_29";"X0021_Denmark_Income_30_39";"X0021_Denmark_Income_40_49";"X0021_Denmark_Income_50_59";"X0021_Denmark_Income_60";"X0021_Denmark_Basic_school_15_19";"X0021_Denmark_Basic_school_20_29";"X0021_Denmark_Basic_school_30_39";"X0021_Denmark_Basic_school_40_49";"X0021_Denmark_Basic_school_50_59";"X0021_Denmark_Basic_school_60plus";"X0021_Denmark_Long_tert_edu_20_29";"X0021_Denmark_Long_tert_edu_30_39";"X0021_Denmark_Long_tert_edu_40_49";"X0021_Denmark_Long_tert_edu_50_59";"X0021_Denmark_Long_tert_edu_60plus";"X0021_Denmark_Social_benefits_16_19";"X0021_Denmark_Social_benefits_20_29";"X0021_Denmark_Social_benefits_30_39";"X0021_Denmark_Social_benefits_40_49";"X0021_Denmark_Social_benefits_50_59";"X0021_Denmark_Social_benefits_60plus";"X0021_S_factor_in_Denmark_Kirkegaard2014";"X0022_LV2012measuredIQ";"X0022_LV2012estimatedIQ";"X0022_LV2012estimatedIQChanged";"X0022_ChangeNotes";"X0023_Primary_education_score";"X0023_Secondary_education_score";"X0023_Mean_score";"X0024_AH1800";"X0024_AH1820";"X0024_AH1830";"X0024_AH1840";"X0024_AH1850";"X0024_AH1860";"X0024_AH1870";"X0024_AH1880";"X0024_AH1890";"X0024_AH1900";"X0024_AH1910";"X0024_AH1920";"X0024_AH1930";"X0024_AH1940"
"MNP";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81;;81;"";;;;;;;;;;;;;;;;;
"MOZ";;;;;;27;2;0.246;0.216;0.285;0.38;0.393;;;;;;;2.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69.5;;69.5;"";345;;376;;;;;;;;;;;;;;
"MRT";;;;;;30;3;0.347;0.367;0.433;0.475;0.487;;;;;;;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74;"";168;;211;;;;;;;;;;;;;;
"MSR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"MTQ";;;;;;;;;;;;;;;;;;234.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"MUS";;;;;;32;2;0.558;0.621;0.686;0.753;0.771;;;;;;;3.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.7;5.4;1.9;;1.9;1.5;8.6;1.6;;9.2;;;;;;;;;;;;;;;;;;;;;;;;;;;88;;88;"";391;501;446;;;;;;;;;96;97;100;100;99;96
"MWI";;;;;;21;2;0.27;0.283;0.341;0.406;0.414;;;;;;;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60.1;;60.1;"";303;;337;;;;;;;;;;;;;;
"MYS";;;;;0.3905109489;50;3;0.577;0.641;0.717;0.766;0.773;62;;;;;;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;398.1960597877;377.4952771621;417.5754367422;83.6716486262;255.49568;530.27278;420.512967619;81.1131839259;416.4816339862;424.2869666757;294.38386;561.52828;419.5026485337;413.771171854;424.8682643701;78.5699440836;292.72658;550.26108;422.4889998422;83.5545686013;287.10036;561.43302;;;;;;;;;;505.5;509;472.5;433;100;26;50;36;41;57;;;;;50.03;5.58;48.55;6.77;47.08;7.03;48.14;6.31;47.61;7.39;6.62;40.46;;;;;;0.1388429752;;;;;;5.2;2.8;4;3.3;3.1;4.2;2.6;4.6;4;3.8;;;;;;;;;;;;;;;;;;;;;;;;;;;91.7;;91.7;"";;536;513;;;;;;;79;80;86;;86;88;88;
"MYT";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"NAM";;;;;;25;2;0.55;0.577;0.556;0.61;0.624;;;;;;;10.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70.4;;70.4;"";317;;350;;;;;;;;;;;;;;
"NCL";;;;;;;;;;;;;;;;;;218.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85;;85;"";;;;;;;;;;;;;;;;;
"NER";;;;;;23;3;0.191;0.218;0.262;0.323;0.337;;;;;;;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;70;"";216;;256;;;;;;;;;;;;;;86
"NGA";;;;;0.6107331822;36;4;;;;0.492;0.504;8;0.3298429319;0.4239631336;0.2905759162;0.3559907834;;10.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;84;;;;;;;;;;;;;;;;;-0.53;;;;;0.1849507736;0.18;;;;;10.8;7.8;7.5;7.7;9.9;9.5;8.9;9.3;12.8;12.5;5.8524173028;6.3214525891;;121063.6341463;160505.916129;203602.8916084;228508.5076923;;0.9473684211;0.4507042254;0.1570680628;0.1441860465;0.0862068966;0.1;0.0563380282;0.2513089005;0.1534883721;0.224137931;0.1666666667;;15.202439;12.5245161;20.8634146;37.8923077;48.6071429;0.33571231;71.2;;71.2;"";356;441;399;;;;;;;;50;56;48;48;54;56;
"NIC";;;;;;8;1;0.483;0.491;0.554;0.604;0.614;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84;"";380;;409;;;;;;;59;63;66;67;74;79;84;83
"NIR";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"NIU";;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"NLD";;;;;0.5692721566;14;2;0.783;0.826;0.874;0.904;0.915;;0.0700323443;0.0733538957;0.0628603572;0.0661123776;286.8;9.9;;;;;;;;;;;;;513.11897043;502.87178551;523.77815084;84.83863119;85.683607527;82.609317021;368.7289;644.91698;537.823276;540.3307122;535.21502651;92.517044271;385.18462;683.48652;524.36870636;526.85174813;521.7858321;98.532290473;99.715829992;97.210631142;362.82302;682.02482;520;89;372;662;506.7469706349;494.8946254225;519.0455833973;96.614811438;331.8105490909;649.10604;530.6540463059;88.5867138282;536.9414235526;524.1299351142;382.0299112011;671.8414083191;524.8615057278;528.3930545438;521.1969861276;95.6252679144;362.3035573421;675.2231244007;508.4037132639;88.6421060225;496.1682278173;520.5085595162;364.7829303763;649.7435193601;525.8356839209;89.0630794654;534.4564944351;517.3069184461;377.6990185387;664.9400218103;522.2181511364;96.1345264791;524.1880017853;520.2693327305;362.0477433793;672.7527042148;511.2299652454;498.3174000483;524.7607757132;93.02096056;349.45774;649.81318;522.9717581927;91.6105422097;527.9665761286;517.7377916043;367.35474;664.6596;522.0558217258;523.6216593857;520.4150127714;95.1762530155;357.3853;667.4748;510.7089335205;98.9102020623;335.63614;661.58878;;;;;;;;;550.5;542.5;536;;;38;80;14;53;67;68;0.981;0.985;0.99;0.992;49.75;9.22;46.08;8.77;43.91;10.9;48.61;9.71;49.94;9.21;9.56;45.7;1.11;;;;;0.1824724809;0.18;;;;;3.5;2.7;2.2;2.4;2.5;2.1;1.5;2.3;2.6;2.2;3.3419023136;3.2046783626;34153.052;109709.5311355;335313.9011815;455198.9085061;407191.0358696;104974.508547;0.9289099526;0.1440162272;0.0763765542;0.0599118943;0.0786240786;0.139957265;0.093306288;0.1190053286;0.104845815;0.1388206388;0.1089588378;0.5356481;5.3831204;10.481867;8.3257857;12.1942454;37.6766667;1.11808365;100.4;;100.4;"";561;621;591;99;99;99;98;98;99;100;99;;;;;;
"NOR";6.4;;;;0.3640931373;6;1;0.793;0.841;0.91;0.939;0.944;85;0.0599686624;0.0585103595;0.0525297638;0.0515589017;299.1;7.7;505;104;320;660;499;92;340;643;500;96;338;649;499.74023383;475.34477664;524.54252841;102.46947768;105.04310755;93.459422935;321.12034;656.12358;495.18539049;498.27062473;492.0487045;92.035268085;343.4647;644.7422;484.1812491;485.00930559;483.33938329;103.82361235;108.38705625;98.956109205;311.74998;651.23214;490;99;322;645;484.2925627326;462.0971661111;508.0416221253;105.1414964266;301.1525145455;643.1707454545;489.846353501;91.5753419362;492.8264413053;486.6576615633;338.9702445864;638.3626733136;486.527957167;484.4162685287;488.7874625837;96.1000154096;327.8393246748;641.2810770768;503.2300285905;91.1586972584;480.1232366179;527.3973345954;346.1938836751;646.8363388475;497.9557074369;85.3533342031;500.3974247461;495.4019245725;353.6142701355;636.1504907306;499.8756744815;89.5778923597;498.1245889058;501.7071282376;345.9903021261;643.5844834017;503.9366859963;481.2840018671;527.7711893241;100.4969679282;329.74002;658.0265;489.3730703488;90.4772078292;490.3993975679;488.2931983398;341.22916;637.94204;494.5239347413;492.7919010462;496.3463308262;99.6913376767;324.71092;650.80194;503.3425262551;102.9539888385;328.33142;664.99764;;;;;;;;;515;;477.5;478;484.5;31;69;8;50;35;55;0.981;0.984;0.991;0.99;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;3.9675887119;1.7725761265;11554.7767442;61657.6459066;292907.1451763;356423.6871298;336250.2809194;71497.0676694;0.928;0.0861088546;0.0514172709;0.0879566982;0.1409230769;0.2334733584;0.1754670999;0.2946605142;0.1853856563;0.1372307692;0.0888610763;1.4837838;4.0347281;16.6098383;15.7356297;24.2618894;;0.84204169;97.2;;97.2;"";508;589;549;95;97;97;98;98;98;98;;;100;100;98;100;99
"North America and Oceania";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4;0.9;0.1;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"NPL";;;;;0.630257376;47;4;0.286;0.388;0.449;0.527;0.54;;;;;;;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.75;;;;;0.2066945607;0.21;;;;;2.9;0.5;1.6;1.3;2.5;3.6;5.3;2.7;4.4;5.5;;;;;;;;;;;;;;;;;;;;;;;;;;;78;;78;"";;;;;;;;;;;;;53;47;46;52;58
"NRU";;;;;;;;;;;;;;;;;;;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"NZL";;;;;0.6072072072;26;2;0.793;0.821;0.873;0.903;0.91;45;;;;;309.2;10.9;529;108;337;693;537;99;364;689;528;101;357;683;521.55151001;507.72556731;535.35267169;104.61416404;107.11591994;100.17571754;337.62904;681.72436;523.48658471;530.70762993;516.22533072;98.293071498;358.4982;682.30254;520.9042747;528.77800369;512.99929154;103.96734098;106.66976947;100.5747138;347.4811;686.96326;533;96;370;682;521.0326446671;501.740259607;539.117653304;105.1902981204;338.5365054545;682.5366654545;521.9888488108;93.28493699;527.4750947555;516.8459489057;367.5105156566;673.5083346316;530.3843607802;528.4503220049;532.1973614976;107.2789616112;346.8617907574;699.0758049101;520.8799982586;102.8367973509;498.5245705266;544.1752515522;343.6319450222;678.4589269644;519.3008697688;96.2098037495;523.0964858656;515.3456853973;355.3902477021;671.3740458015;532.0068798152;107.3278037267;528.9870818731;535.1536305193;347.538232003;697.0160387915;512.1867933233;495.3652582521;529.7650663568;105.5575897202;331.8325;679.04044;499.7499028276;99.6043027727;507.1115545246;492.0570779481;340.31;664.87772;515.6363187006;517.8751137362;513.2968086478;104.9007153929;339.1272;682.45058;;;;;519.9340426029;521.2056401377;518.6531239307;117.9249450413;129.6547585405;104.7629988768;314.99286;702.6324;516.5;500.5;507;;500;22;79;58;49;33;75;0.981;0.983;0.989;0.988;50.61;9.36;46.83;9.19;44.18;10.27;49.59;9.92;49.49;8.78;9.5;47.79;;;;;;0.1567010309;;;;;;0.4;1.7;0.4;2;2.6;2.1;1;3.8;4.4;5.6;;;;;;;;;;;;;;;;;;;;;;;;;;;98.9;;98.9;"";537;622;579;;;;;;98;97;99;94;99;98;98;99;100
"OMN";;;;;;26;2;;;;0.78;0.783;;;;;;;0.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;397.5;393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84.5;;84.5;"";;437;421;;;;;;;;;;;;;;
"PAK";5.3;5;5.5;5.25;0.5282321412;55;4;0.356;0.402;0.454;0.526;0.537;;0.0564046579;0.0634862385;0.0491266376;0.0537614679;;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55;14;50;70;50;0;;;;;;;;;;;;;;;;;-0.87;2;2.1;1;1.2;0.0506507592;0.05;71;71;71;71;5.8;5.4;4.7;4.7;5;14.2;14.5;14.6;14.5;15.8;6.6095728472;11.5353982301;16637.0720339;95534.0927194;152657.5581751;174650.1238582;111044.8681948;49264.5687443;0.9363636364;0.4217335058;0.3643798274;0.4153783564;0.4971355824;0.3978937729;0.0866752911;0.1226715129;0.0545158666;0.0439210694;0.0456989247;1.8928571;14.4752169;23.3107612;33.3541073;52.9246277;75.5981132;-0.67913203;84;;84;"";;;;;;;;;;;;;14;18;21;30;47
"PAN";;;;;;31;2;0.627;0.651;0.709;0.759;0.765;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;370.7272733978;99.2976626254;354.0268827073;387.1944919827;208.7409016542;539.522395928;359.7480805794;80.6320399749;362.3562243163;357.1763519406;235.2625019473;503.2325907462;375.8955512209;90.0488665781;374.9202366496;376.8572483771;231.5117580878;527.3032450578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95;11;44;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;;80;"";386;446;416;;;;;;;77;82;83;83;90;91;93;
"PCN";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
"PER";;;;;0.3204845815;54;3;0.595;0.615;0.682;0.722;0.737;;;;;;;8.1;327;96;175;489;292;108;116;470;333;90;187;481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;369.6957489701;98.3339864493;358.7303783749;380.8834065094;208.7018905654;530.4625159062;365.1072712682;89.9588353161;373.8230539492;356.2148046638;222.1919302072;515.8513787194;369.351773651;89.1705703495;371.585063683;367.0732109845;224.748228273;519.0600522193;384.1512234622;372.9887148499;394.7007076843;93.5569423238;231.28502;539.58836;368.1025471274;84.3602616597;377.8172554966;358.9213526286;237.39678;516.53684;373.1134483744;376.13592647;370.2569592026;78.1534606357;247.57554;503.84186;;;;;;;;;;;;;;;;;;64;16;42;87;25;46;;;;;48.35;7.6;43.64;7.88;47.36;9.51;53.39;8.29;51.29;9.98;8.65;51.55;0.1;;;;;0.1793229643;0.18;;;;;5.2;5.1;2.9;6.7;6;7.9;6.3;5.2;7.6;8.6;;;;;;;;;;;;;;;;;;;;;;;;;;;84.2;;84.2;"";395;416;405;;;;;;45;66;73;76;81;85;;;
"PHL";5.6;;;;0.1694199001;36;3;0.566;0.591;0.619;0.651;0.66;;0.0082580645;0.0060667341;;;;5.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;345;377.5;;;94;32;64;44;27;42;;;;;48.12;7.57;47.96;7.45;43.14;7.71;51.41;8.42;49.34;7.72;7.77;52.89;0.58;0.7;0.4;0.5;0.7;0.0743801653;0.07;83;81;80;80;4.3;3.5;2.8;3.5;3.6;4.2;4.4;4.3;4.5;4.3;3.4752981261;1.2877146191;10660.8888889;28408.8384056;128062.9034642;230952.2025678;228863.6508876;72840.4662379;0.9787234043;0.4078947368;0.2439759036;0.2724279835;0.2742980562;0.3151125402;0.0184210526;0.0391566265;0.0353909465;0.0399568035;0.0664136622;1.1082278;2.1371914;10.108846;16.0714693;18.3989152;51.8214789;0.36150306;86.1;;86.1;"";377;402;389;;;;;;;48;58;66;77;84;86;88;
"PLW";;;;;;;;;;0.741;0.768;0.775;;;;;;;7.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";;;;;;;;;;;;;;;;;
